Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       4/16          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [148]
                0.00    0.00       4/1807        std::__new_allocator<int>::~__new_allocator() [77]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[180]    0.0    0.00    0.00       3         CachePerformanceAnalyzer::ParticleSystemAoS::ParticleSystemAoS() [180]
                0.00    0.00       3/3           std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::vector() [214]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[181]    0.0    0.00    0.00       3         CachePerformanceAnalyzer::ParticleSystemAoS::~ParticleSystemAoS() [181]
                0.00    0.00       3/3           std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::~vector() [215]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[182]    0.0    0.00    0.00       3         CachePerformanceAnalyzer::ParticleSystemSoA::ParticleSystemSoA() [182]
                0.00    0.00      21/21          std::vector<double, std::allocator<double> >::vector() [138]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector() [222]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[183]    0.0    0.00    0.00       3         CachePerformanceAnalyzer::ParticleSystemSoA::~ParticleSystemSoA() [183]
                0.00    0.00      21/21          std::vector<double, std::allocator<double> >::~vector() [139]
                0.00    0.00       3/903         std::vector<int, std::allocator<int> >::~vector() [94]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[184]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [184]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[185]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator++() [185]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[186]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [186]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[187]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const [187]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<CachePerformanceAnalyzer::Particle*>(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*) [233]
[188]    0.0    0.00    0.00       3         void std::_Destroy_aux<true>::__destroy<CachePerformanceAnalyzer::Particle*>(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*) [188]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_default_append(unsigned long) [50]
[189]    0.0    0.00    0.00       3         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_allocate(unsigned long) [189]
                0.00    0.00       3/3           std::__new_allocator<CachePerformanceAnalyzer::Particle>::allocate(unsigned long, void const*) [207]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_base() [193]
[190]    0.0    0.00    0.00       3         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl::_Vector_impl() [190]
                0.00    0.00       3/3           std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl_data::_Vector_impl_data() [192]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::~_Vector_base() [194]
[191]    0.0    0.00    0.00       3         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl::~_Vector_impl() [191]
                0.00    0.00       3/3           std::__new_allocator<CachePerformanceAnalyzer::Particle>::~__new_allocator() [208]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl::_Vector_impl() [190]
[192]    0.0    0.00    0.00       3         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl_data::_Vector_impl_data() [192]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::vector() [214]
[193]    0.0    0.00    0.00       3         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_base() [193]
                0.00    0.00       3/3           std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl::_Vector_impl() [190]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::~vector() [215]
[194]    0.0    0.00    0.00       3         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::~_Vector_base() [194]
                0.00    0.00       3/6           std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_deallocate(CachePerformanceAnalyzer::Particle*, unsigned long) [159]
                0.00    0.00       3/3           std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_Vector_impl::~_Vector_impl() [191]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [198]
[195]    0.0    0.00    0.00       3         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [195]
                0.00    0.00       3/3           std::__new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [210]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [201]
[196]    0.0    0.00    0.00       3         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&&) [196]
                0.00    0.00       6/6           std::remove_reference<std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&>::type&& std::move<std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&>(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&) [172]
                0.00    0.00       3/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data&&) [199]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [202]
[197]    0.0    0.00    0.00       3         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [197]
                0.00    0.00       3/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [200]
